product_concept_key,product_name,core_family,predicate,object_type,object_name,source_field,evidence_excerpt,source_url,review_status,display_label,relation_layer,generation_method
CANDLEAB::迷你香氛蜡烛琥珀,迷你香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,首次燃烧,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/ambre-amber-small-candle.html,approved,保养,fact,controlled_source_pattern
CANDLEAB::迷你香氛蜡烛琥珀,迷你香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,修剪烛芯,usage_tips_text,-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。 -请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。,https://www.diptyque-cn.com/p/ambre-amber-small-candle.html,approved,保养,fact,controlled_source_pattern
CANDLEAB::迷你香氛蜡烛琥珀,迷你香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,控制燃烧时长,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/ambre-amber-small-candle.html,approved,保养,fact,controlled_source_pattern
CANDLEAB::迷你香氛蜡烛琥珀,迷你香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,无人照看警示,caracteristics_text,-请勿将燃烧中的蜡烛遗留在无人照看的场所。,https://www.diptyque-cn.com/p/ambre-amber-small-candle.html,approved,保养,fact,controlled_source_pattern
CANDLEAB::迷你香氛蜡烛琥珀,迷你香氛蜡烛-琥珀,家居香氛,HAS_FUNCTION,Function,扩香,product_form,已审核本体规则：家居香氛 / 迷你香氛蜡烛 -> 扩香,https://www.diptyque-cn.com/p/ambre-amber-small-candle.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
CANDLEAB::迷你香氛蜡烛琥珀,迷你香氛蜡烛-琥珀,家居香氛,SERVES_NEED,UserNeed,空间氛围,product_form,已审核本体规则：家居香氛 / 迷你香氛蜡烛 -> 空间氛围,https://www.diptyque-cn.com/p/ambre-amber-small-candle.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
CANDLEAB::香氛蜡烛琥珀,香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,首次燃烧,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/ambre-amber-candle-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEAB::香氛蜡烛琥珀,香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,修剪烛芯,usage_tips_text,-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。 -请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。,https://www.diptyque-cn.com/p/ambre-amber-candle-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEAB::香氛蜡烛琥珀,香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,控制燃烧时长,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/ambre-amber-candle-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEAB::香氛蜡烛琥珀,香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,无人照看警示,caracteristics_text,-请勿将燃烧中的蜡烛遗留在无人照看的场所。,https://www.diptyque-cn.com/p/ambre-amber-candle-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEAB::香氛蜡烛琥珀,香氛蜡烛-琥珀,家居香氛,HAS_FUNCTION,Function,扩香,product_form,已审核本体规则：家居香氛 / 经典香氛蜡烛 -> 扩香,https://www.diptyque-cn.com/p/ambre-amber-candle-remavp.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
CANDLEAB::香氛蜡烛琥珀,香氛蜡烛-琥珀,家居香氛,SERVES_NEED,UserNeed,空间氛围,product_form,已审核本体规则：家居香氛 / 经典香氛蜡烛 -> 空间氛围,https://www.diptyque-cn.com/p/ambre-amber-candle-remavp.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
CANDLEABA2::中号香氛蜡烛琥珀,中号香氛蜡烛-琥珀,家居香氛,HAS_SCENE,UseScene,中大型房间,caracteristics_text,-适合中型及大型房间 -香气渐进而持久（约20分钟后达到理想效果）。,https://www.diptyque-cn.com/p/amber-candle-300-remavp.html,approved,场景,fact,controlled_source_pattern
CANDLEABA2::中号香氛蜡烛琥珀,中号香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,首次燃烧,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/amber-candle-300-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEABA2::中号香氛蜡烛琥珀,中号香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,修剪烛芯,usage_tips_text,-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。 -请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。,https://www.diptyque-cn.com/p/amber-candle-300-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEABA2::中号香氛蜡烛琥珀,中号香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,控制燃烧时长,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/amber-candle-300-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEABA2::中号香氛蜡烛琥珀,中号香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,无人照看警示,caracteristics_text,-请勿将燃烧中的蜡烛遗留在无人照看的场所。,https://www.diptyque-cn.com/p/amber-candle-300-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEABA2::中号香氛蜡烛琥珀,中号香氛蜡烛-琥珀,家居香氛,HAS_FUNCTION,Function,扩香,product_form,已审核本体规则：家居香氛 / 中号香氛蜡烛 -> 扩香,https://www.diptyque-cn.com/p/amber-candle-300-remavp.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
CANDLEABA2::中号香氛蜡烛琥珀,中号香氛蜡烛-琥珀,家居香氛,SERVES_NEED,UserNeed,空间氛围,product_form,已审核本体规则：家居香氛 / 中号香氛蜡烛 -> 空间氛围,https://www.diptyque-cn.com/p/amber-candle-300-remavp.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
CANDLEAMB1500::超大号香氛蜡烛琥珀,超大号香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,首次燃烧,usage_tips_text,如何使用香熏蜡烛 -第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/ambre-amber-extralarge-candle.html,approved,保养,fact,controlled_source_pattern
CANDLEAMB1500::超大号香氛蜡烛琥珀,超大号香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,修剪烛芯,usage_tips_text,-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。 -请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。,https://www.diptyque-cn.com/p/ambre-amber-extralarge-candle.html,approved,保养,fact,controlled_source_pattern
CANDLEAMB1500::超大号香氛蜡烛琥珀,超大号香氛蜡烛-琥珀,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,控制燃烧时长,usage_tips_text,如何使用香熏蜡烛 -第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/ambre-amber-extralarge-candle.html,approved,保养,fact,controlled_source_pattern
CANDLEAMB1500::超大号香氛蜡烛琥珀,超大号香氛蜡烛-琥珀,家居香氛,HAS_FUNCTION,Function,扩香,product_form,已审核本体规则：家居香氛 / 超大号香氛蜡烛 -> 扩香,https://www.diptyque-cn.com/p/ambre-amber-extralarge-candle.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
CANDLEAMB1500::超大号香氛蜡烛琥珀,超大号香氛蜡烛-琥珀,家居香氛,SERVES_NEED,UserNeed,空间氛围,product_form,已审核本体规则：家居香氛 / 超大号香氛蜡烛 -> 空间氛围,https://www.diptyque-cn.com/p/ambre-amber-extralarge-candle.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
CANDLEAU1::香氛蜡烛山楂,香氛蜡烛-山楂,家居香氛,HAS_FUNCTION,Function,留香,pdp_long_description,散发出如杏仁、香草和蜂蜜般温暖阳光怡人的香气。,https://www.diptyque-cn.com/p/hawthorn-candle-remavp.html,approved,功能,fact,controlled_source_pattern
CANDLEAU1::香氛蜡烛山楂,香氛蜡烛-山楂,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,首次燃烧,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/hawthorn-candle-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEAU1::香氛蜡烛山楂,香氛蜡烛-山楂,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,修剪烛芯,usage_tips_text,-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。 -请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。,https://www.diptyque-cn.com/p/hawthorn-candle-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEAU1::香氛蜡烛山楂,香氛蜡烛-山楂,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,控制燃烧时长,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/hawthorn-candle-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEAU1::香氛蜡烛山楂,香氛蜡烛-山楂,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,无人照看警示,caracteristics_text,-请勿将燃烧中的蜡烛遗留在无人照看的场所。,https://www.diptyque-cn.com/p/hawthorn-candle-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEAU1::香氛蜡烛山楂,香氛蜡烛-山楂,家居香氛,HAS_FUNCTION,Function,扩香,product_form,已审核本体规则：家居香氛 / 经典香氛蜡烛 -> 扩香,https://www.diptyque-cn.com/p/hawthorn-candle-remavp.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
CANDLEAU1::香氛蜡烛山楂,香氛蜡烛-山楂,家居香氛,SERVES_NEED,UserNeed,空间氛围,product_form,已审核本体规则：家居香氛 / 经典香氛蜡烛 -> 空间氛围,https://www.diptyque-cn.com/p/hawthorn-candle-remavp.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
CANDLEBAIES::迷你香氛蜡烛浆果香,迷你香氛蜡烛-浆果香,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,首次燃烧,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/baies-berries-small-candle.html,approved,保养,fact,controlled_source_pattern
CANDLEBAIES::迷你香氛蜡烛浆果香,迷你香氛蜡烛-浆果香,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,修剪烛芯,usage_tips_text,-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。 -请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。,https://www.diptyque-cn.com/p/baies-berries-small-candle.html,approved,保养,fact,controlled_source_pattern
CANDLEBAIES::迷你香氛蜡烛浆果香,迷你香氛蜡烛-浆果香,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,控制燃烧时长,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/baies-berries-small-candle.html,approved,保养,fact,controlled_source_pattern
CANDLEBAIES::迷你香氛蜡烛浆果香,迷你香氛蜡烛-浆果香,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,无人照看警示,caracteristics_text,-请勿将燃烧中的蜡烛遗留在无人照看的场所。,https://www.diptyque-cn.com/p/baies-berries-small-candle.html,approved,保养,fact,controlled_source_pattern
CANDLEBAIES::迷你香氛蜡烛浆果香,迷你香氛蜡烛-浆果香,家居香氛,HAS_FUNCTION,Function,扩香,product_form,已审核本体规则：家居香氛 / 迷你香氛蜡烛 -> 扩香,https://www.diptyque-cn.com/p/baies-berries-small-candle.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
CANDLEBAIES::迷你香氛蜡烛浆果香,迷你香氛蜡烛-浆果香,家居香氛,SERVES_NEED,UserNeed,空间氛围,product_form,已审核本体规则：家居香氛 / 迷你香氛蜡烛 -> 空间氛围,https://www.diptyque-cn.com/p/baies-berries-small-candle.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
CANDLEBAIES::香氛蜡烛浆果香,香氛蜡烛-浆果香,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,首次燃烧,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/berries-candle-190g-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEBAIES::香氛蜡烛浆果香,香氛蜡烛-浆果香,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,修剪烛芯,usage_tips_text,-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。 -请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。,https://www.diptyque-cn.com/p/berries-candle-190g-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEBAIES::香氛蜡烛浆果香,香氛蜡烛-浆果香,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,控制燃烧时长,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/berries-candle-190g-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEBAIES::香氛蜡烛浆果香,香氛蜡烛-浆果香,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,无人照看警示,caracteristics_text,-请勿将燃烧中的蜡烛遗留在无人照看的场所。,https://www.diptyque-cn.com/p/berries-candle-190g-remavp.html,approved,保养,fact,controlled_source_pattern
CANDLEBAIES::香氛蜡烛浆果香,香氛蜡烛-浆果香,家居香氛,HAS_FUNCTION,Function,扩香,product_form,已审核本体规则：家居香氛 / 经典香氛蜡烛 -> 扩香,https://www.diptyque-cn.com/p/berries-candle-190g-remavp.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
CANDLEBAIES::香氛蜡烛浆果香,香氛蜡烛-浆果香,家居香氛,SERVES_NEED,UserNeed,空间氛围,product_form,已审核本体规则：家居香氛 / 经典香氛蜡烛 -> 空间氛围,https://www.diptyque-cn.com/p/berries-candle-190g-remavp.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
CANDLEBAIESB1500::超大号香氛蜡烛浆果香,超大号香氛蜡烛-浆果香,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,首次燃烧,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/baies-berries-candle-indoor-outdoor.html,approved,保养,fact,controlled_source_pattern
CANDLEBAIESB1500::超大号香氛蜡烛浆果香,超大号香氛蜡烛-浆果香,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,修剪烛芯,usage_tips_text,-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。 -请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。,https://www.diptyque-cn.com/p/baies-berries-candle-indoor-outdoor.html,approved,保养,fact,controlled_source_pattern
CANDLEBAIESB1500::超大号香氛蜡烛浆果香,超大号香氛蜡烛-浆果香,家居香氛,HAS_CARE_INSTRUCTION,CareInstruction,控制燃烧时长,usage_tips_text,-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。,https://www.diptyque-cn.com/p/baies-berries-candle-indoor-outdoor.html,approved,保养,fact,controlled_source_pattern
CANDLEBAIESB1500::超大号香氛蜡烛浆果香,超大号香氛蜡烛-浆果香,家居香氛,HAS_FUNCTION,Function,扩香,product_form,已审核本体规则：家居香氛 / 超大号香氛蜡烛 -> 扩香,https://www.diptyque-cn.com/p/baies-berries-candle-indoor-outdoor.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
