legacy_source,legacy_target,legacy_edge_type,legacy_source_type,legacy_target_type,action,new_source,new_target,new_predicate,reason
collection:大千之蕴,product:EDPCORAIL100::暗影珊瑚淡香精,HAS_PRODUCT,CollectionOrScent,Product,retire_collection_umbrella_edge,,,,"大千之蕴 is a collection umbrella, not a ScentIdentity."
collection:大千之蕴,product:EDPLILYPHEA100::睡莲悠悠淡香精,HAS_PRODUCT,CollectionOrScent,Product,retire_collection_umbrella_edge,,,,"大千之蕴 is a collection umbrella, not a ScentIdentity."
collection:大千之蕴,product:EDPLUNAMAR100::潮汐月影淡香精,HAS_PRODUCT,CollectionOrScent,Product,retire_collection_umbrella_edge,,,,"大千之蕴 is a collection umbrella, not a ScentIdentity."
collection:大千之蕴,product:EDPPREM06100::宝石之眼淡香精,HAS_PRODUCT,CollectionOrScent,Product,retire_collection_umbrella_edge,,,,"大千之蕴 is a collection umbrella, not a ScentIdentity."
collection:大千之蕴,product:EDPROSEROC100::沙漠玫瑰淡香精,HAS_PRODUCT,CollectionOrScent,Product,retire_collection_umbrella_edge,,,,"大千之蕴 is a collection umbrella, not a ScentIdentity."
collection:奥费恩,product:BODYGEL2::奥费恩洁肤露,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:BODYGEL2,scent:orpheon,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:奥费恩,product:BODYORPHBLOTION::奥费恩香调润肤乳,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:BODYORPHBLOTION,scent:orpheon,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:奥费恩,product:DIPXM25LARGEEDPOR::典藏版奥费恩淡香精,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:DIPXM25LARGEEDPOR,scent:orpheon,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:奥费恩,product:EDTORPHEDT100::奥费恩淡香水,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:EDTORPHEDT100,scent:orpheon,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:奥费恩,product:HAIRORPHHMIST::奥费恩发香喷雾,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HAIRORPHHMIST,scent:orpheon,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:奥费恩,product:HANDORPHHCREAM::奥费恩香氛护手霜,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HANDORPHHCREAM,scent:orpheon,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:奥费恩,product:HOMERSP6::奥费恩固体香膏,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMERSP6,scent:orpheon,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:奥费恩,product:ORPHEON2022::奥费恩淡香精,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:ORPHEON2022,scent:orpheon,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:奥费恩,product:SOLIDPERFUME7::奥费恩香膏补充装,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:SOLIDPERFUME7,scent:orpheon,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:巴黎之水,product:EDPCAPITAP75C::巴黎之水淡香精,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:EDPCAPITAP75C,scent:signature:d3edd0766aea,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:巴黎之水,product:HAIRMIST1::巴黎之水发香喷雾,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HAIRMIST1,scent:signature:d3edd0766aea,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:巴黎之水,product:HANDCRE3::巴黎之水护手霜,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HANDCRE3,scent:signature:d3edd0766aea,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:希腊无花果,product:BODYGEL1::希腊无花果香调洁肤露,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:BODYGEL1,scent:signature:5fff5f41e126,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:希腊无花果,product:CAPSULES6::希腊无花果扩香器香氛补充包,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:CAPSULES6,scent:home:a0feff139222,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:希腊无花果,product:CAPSULES9::希腊无花果香调润肤乳,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:CAPSULES9,scent:signature:5fff5f41e126,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:希腊无花果,product:EDPPHILOP75C::希腊无花果香调淡香精,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:EDPPHILOP75C,scent:signature:5fff5f41e126,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:希腊无花果,product:EDTPHILO::希腊无花果香调淡香水,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:EDTPHILO,scent:signature:5fff5f41e126,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:希腊无花果,product:HAIRMIST7::希腊无花果香调发香喷雾,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HAIRMIST7,scent:signature:5fff5f41e126,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:希腊无花果,product:HOMEHGFOCARB2D::希腊无花果扩香精,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMEHGFOCARB2D,scent:home:a0feff139222,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:希腊无花果,product:HOMEHGFOCARB2K::希腊无花果扩香精补充瓶,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMEHGFOCARB2K,scent:home:a0feff139222,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:希腊无花果,product:HOMESCO3::希腊无花果室内香氛蜡,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMESCO3,scent:home:a0feff139222,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:影中之水,product:BODYOMBBGEL::影中之水香氛洁肤露,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:BODYOMBBGEL,scent:signature:c4f4dbfc1457,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:影中之水,product:BODYOMBBLOTION::影中之水香氛润肤乳,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:BODYOMBBLOTION,scent:signature:c4f4dbfc1457,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:影中之水,product:EDPOMBREP75C::影中之水淡香精,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:EDPOMBREP75C,scent:signature:c4f4dbfc1457,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:影中之水,product:EDTOMBRE::影中之水淡香水,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:EDTOMBRE,scent:signature:c4f4dbfc1457,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:感官之水,product:BODYSENSBLOT::感官之水香氛润肤乳,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:BODYSENSBLOT,scent:signature:023796ea560e,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:感官之水,product:BODYSENSHCREAM::感官之水香氛护手霜,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:BODYSENSHCREAM,scent:signature:023796ea560e,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:感官之水,product:EDTSENS::感官之水淡香水,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:EDTSENS,scent:signature:023796ea560e,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:感官之水,product:EDTSUM26SENS100::感官之水淡香水（限量版）,HAS_PRODUCT,CollectionOrScent,Product,quarantine_pending_identity,,,,Name-derived identity lacks independent evidence.
collection:感官之水,product:HAIRMIST2::感官之水发香喷雾,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HAIRMIST2,scent:signature:023796ea560e,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:感官之水,product:HOMEHGFOCARB2H::感官之水香氛皂,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMEHGFOCARB2H,scent:signature:023796ea560e,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:无花果,product:CANDLEFI15001::超大号香氛蜡烛无花果,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:CANDLEFI15001,scent:home:a0feff139222,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:无花果,product:CANDLEFI600::大号香氛蜡烛无花果,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:CANDLEFI600,scent:home:a0feff139222,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:无花果,product:CANDLEFI::迷你香氛蜡烛无花果,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:CANDLEFI:fd30144c70,scent:home:a0feff139222,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:无花果,product:CANDLEFI::香氛蜡烛无花果,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:CANDLEFI:fd8c0feb6e,scent:home:a0feff139222,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:无花果,product:CANDLEFIV2::中号香氛蜡烛无花果,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:CANDLEFIV2,scent:home:a0feff139222,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:无花果,product:HOMECARDIF3::无花果车载扩香器香氛套装,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMECARDIF3,scent:home:a0feff139222,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:无花果,product:HOMEREEDREFILL200F::无花果室内扩香摆件补充装,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMEREEDREFILL200F,scent:home:a0feff139222,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:无花果,product:HOMERSP::无花果室内喷雾,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMERSP:f85707c2ba,scent:home:a0feff139222,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:晚香玉,product:BODYLOTIONS2::晚香玉室内喷雾,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:BODYLOTIONS2,scent:home:e0b852b0c207,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:晚香玉,product:CANDLETB1500::超大号香氛蜡烛晚香玉,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:CANDLETB1500,scent:home:e0b852b0c207,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:晚香玉,product:CANDLETB::迷你香氛蜡烛晚香玉,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:CANDLETB:efb9671b52,scent:home:e0b852b0c207,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:晚香玉,product:CANDLETB::香氛蜡烛晚香玉,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:CANDLETB:0203981f64,scent:home:e0b852b0c207,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:晚香玉,product:CANDLETBR2::中号香氛蜡烛晚香玉,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:CANDLETBR2,scent:home:e0b852b0c207,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:晚香玉,product:CAPSULES5::晚香玉扩香器香氛补充包,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:CAPSULES5,scent:home:e0b852b0c207,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:晚香玉,product:HOMEHGFOCARB2B::晚香玉扩香精,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMEHGFOCARB2B,scent:home:e0b852b0c207,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:晚香玉,product:HOMEHGFOCARB2J::晚香玉扩香精补充瓶,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMEHGFOCARB2J,scent:home:e0b852b0c207,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:晚香玉,product:HOMETB600::大号香氛蜡烛晚香玉,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMETB600,scent:home:e0b852b0c207,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:晚香玉,product:SOLIDPERFUME3::晚香玉室内扩香摆件补充装,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:SOLIDPERFUME3,scent:home:e0b852b0c207,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:杜桑,product:BODYLOTIONS1::杜桑香氛润肤乳,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:BODYLOTIONS1,scent:do_son,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:杜桑,product:BODYOIL::杜桑柔肤沐浴油,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:BODYOIL,scent:do_son,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:杜桑,product:EDPDOSONP75C::杜桑淡香精,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:EDPDOSONP75C,scent:do_son,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:杜桑,product:EDTDOSON::杜桑淡香水,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:EDTDOSON,scent:do_son,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:杜桑,product:HAIRMIST4::杜桑发香喷雾,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HAIRMIST4,scent:do_son,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:杜桑,product:HANDCRE2::杜桑护手霜,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HANDCRE2,scent:do_son,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:杜桑,product:HOMEHGFOCARB2P::杜桑香氛皂,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMEHGFOCARB2P,scent:do_son,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:杜桑,product:HOMERSP5::杜桑固体香膏,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:HOMERSP5,scent:do_son,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:杜桑,product:SOLIDPERFUME6::杜桑香膏补充装,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:SOLIDPERFUME6,scent:do_son,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
collection:橙花,product:BODYLOTIONS3::橙花室内喷雾,HAS_PRODUCT,CollectionOrScent,Product,replace_and_reverse,product:BODYLOTIONS3,scent:home:9cb3a4c80b60,HAS_SCENT,Approved ProductConcept -> ScentIdentity fact replaces legacy collection parent edge.
